"Path","Ext","Bytes","Reachable","Guid"
"Assets\Images\Tiny Swords\Buildings\Red Buildings\House2.png",".png","5956","False","234d9257f4c1741cab35823879833351"
"Assets\Scripts\CardPlay\EnemyTraitCopy.cs",".cs","3415","True","ebc4672756c246e0a65bb98992eebe3c"
"Assets\Scripts\Hotspots\ArchonsRise.Hotspots.asmdef",".asmdef","376","True","47c30189cb9be3841bbe5886364cd192"
"Assets\Images\Images\7.png",".png","6032530","True","b498b10e04b2d4d42b0c26e9eb535f19"
"Assets\Scripts\UnitPlay\RefreshRules.cs",".cs","659","True","7f34f1c7e9aa206479a4ae04c29bdcdf"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\CombatBackdrop.cs",".cs","1709","True","44174ad06f500834a8aaf6fcdc6abb13"
"Assets\Images\Tiny Swords\Units\Purple Units\Lancer\Lancer Purple Animations\Lancer_ DownRight_Defence_Purple.anim",".anim","2801","False","adf9a911c3a6e48e7abb92eb685acaa2"
"Assets\Animations\DefendIcon.controller",".controller","4185","True","55362254c05dfe24b890e241aeed9556"
"Assets\TextMesh Pro\Resources\Sprite Assets\castle.asset",".asset","2792","True","75046947cdcf06344af17a27687efb95"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\EmpowerColorEvent.cs",".cs","252","True","ba068946efb3cf1409464a8bdeaa72c1"
"Assets\Images\Images\red_crystal_hex.png",".png","53707","True","ad7952746760a1a4b8a4aa12f3dc9a78"
"Assets\Images\Tiny Swords\Units\Yellow Units\Warrior\Warrior Yellow Animations\Warrior_Attack2_Yellow.anim",".anim","2399","False","1e720667424274fc784022afcc44f3cd"
"Assets\TextMesh Pro\Sprites\EmojiOne.json",".json","4122","False","8f05276190cf498a8153f6cbe761d4e6"
"Assets\Prefabs\PlayButton.prefab",".prefab","10444","False","6e810d602c14c7a4b819aa994de5c4fc"
"Assets\Images\RPG_inventory_icons\gem.png",".png","26249","True","e7d29a79bc7fae248887c8a08a160303"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\ScriptableObjectEvent.cs",".cs","269","True","b807b6bd68fcff3499bb4efc654ae70e"
"Assets\Scripts\GameEvents\Events\TownEvents\OnCrystalButtonClick_CreateCrystalButtons.asset",".asset","430","True","92a58ceb7f570f64284902f690bd361f"
"Assets\Images\Tiny Swords\Units\Black Units\Warrior\Warrior_Attack1.png",".png","8176","False","c1796ce8a90214f58b9162c2f91d3ea0"
"Assets\Images\IconArt\UI Assets\Ability_Skill_Icons\UI_Skill_Icon_Slash.png",".png","82227","False","2a5c892bdd014164da633b8c6fd0f246"
"Assets\Images\Simple Fantasy GUI\PSD\Login_Bar.psd",".psd","557160","False","b75bc05bb9ed9b04891e759dc5d219e1"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexForestBroadleaf00.png",".png","113568","True","fc6b03fca231c9b4b90ddf14e448a387"
"Assets\Images\9Sliced.png",".png","4235","True","00215e1d5dd0fd846b32d254bba2277c"
"Assets\Scripts\UnitPlay\UnitOptionText.cs",".cs","1484","True","4d7c82279c0f4e441ac75fd1f91ae172"
"Assets\Scripts\GameObjectScripts\Effects\EmpowerColorShift.cs",".cs","2603","True","4e0ba99a33541da40a180a30e87505d9"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\CrystalInventory.cs",".cs","12558","True","66717b8b528b5904b99952acd076ecc8"
"Assets\Scripts\ScriptableObjectData\Non-Player\Enemies\DungeonEnemies\HulkingTaurus.asset",".asset","716","True","1af650e4b53ba4d4dbc1c2f086a309a3"
"Assets\Images\Tiny Swords\Units\Red Units\Warrior\Warrior Red Animations\Warrior_Run_Red.anim",".anim","2782","False","9c3e33f36c49b421aa08b4151dd698b1"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\512\1. Card.png",".png","19569","True","03c4f93e2c56c39419b02f80fc327b05"
"Assets\Images\Tiny Swords\Units\Blue Units\Warrior\Warrior_Attack2.png",".png","8984","False","1a4bb483943d54c1d99bfdddf89fcb3a"
"Assets\Scripts\Tutorial\Help\unit-popout.asset",".asset","691","True","4a607363c7954412bad38d258506a839"
"Assets\Images\Flat 2D Weapons\Art\PNG\5. Spear\128\1. Spear.png",".png","1798","False","389278c10d72df24f997c874b303cad8"
"Assets\Images\Tiny Swords\Units\Blue Units\Warrior\Warrior Blue Animations\Warrior_Guard_Blue.anim",".anim","2789","False","fea3a81c3a5564bb1940b7f23791e6b0"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer Yellow Animations\Lancer_ Right_Defence_Yellow.anim",".anim","2801","False","d4bb12f8fd0024b8f82dbdcacd36f799"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Uncover Conspiracy.asset",".asset","1028","True","0f162ca090caa35488a1e97a7071491b"
"Assets\Scripts\CombatLayout\ArchonsRise.CombatLayout.asmdef",".asmdef","204","True","e23c0f5301a53f649ab0d23816fafa9c"
"Assets\Images\Tiny Swords\Buildings\Black Buildings\Archery.png",".png","10170","False","5bdc3e2b64c8049f4a66e1061f28dd70"
"Assets\Scripts\GameEvents\EventTypes\EventTypes\EnemyCardEvent.cs",".cs","243","True","7d6cd99504417c94a891a5acf0cd9882"
"Assets\Scripts\GameObjectScripts\CardMenuScripts\Sections\EmpowerPanel.cs",".cs","2181","True","f2957280b8f54294a9f7f6951f534392"
"Assets\Images\Tiny Swords\Units\Purple Units\Monk\Idle.png",".png","6519","False","fe0068d0659704ab6a796ee3d8b72476"
"Assets\Scripts\GameEvents\Events\Tutorial Events\onEnemyResolved_NotifyTutorial.asset",".asset","445","True","044aab1b40187ac439a34a3a907512b3"
"Assets\Prefabs\StatEcho.prefab",".prefab","4430","True","830dfe27630d14843b6b5d1f94ebbea9"
"Assets\Animations\CardFlip.anim",".anim","222429","False","7d4592b025ef4cd4d8855c5f092f2065"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer_UpRight_Defence.png",".png","7926","False","5fcf3d4b283c14930930785e4cf3a692"
"Assets\Images\Images\shrine_hex.png",".png","93405","True","8b9e375e300d78247b34d8002eee5e89"
"Assets\Scripts\SaveData\Tests\ContentRegistryTests.cs",".cs","1497","True","8720fc5f8a0d56f49bde38d24b76377b"
"Assets\Scripts\ScriptableObjectData\Player\StartingCards\Explore.asset",".asset","1001","True","80f3d57a6bcbc9a4db84b11291ba3701"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_Attack2.anim",".anim","2014","False","3688e492878501d4882fffca4cb3bbff"
"Assets\Images\Images\crystal.png",".png","966750","True","a4f6f6238e9dc4541bb5b4690e0ee538"
"Assets\Images\IconArt\UI Assets\Ability_Skill_Icons\UI_Skill_Icon_Reflect.png",".png","101068","True","f6b8b85cbdc82ce439a41ae3d56d57ee"
"Assets\Images\RPG_inventory_icons\Meat.png",".png","71745","False","4a39cb4b272639541b7bd5ac0649acf7"
"Assets\Tests\EditMode\CardZonePlanTests.cs",".cs","1523","True","34efbdae0757fc54384830b34393c472"
"Assets\Scripts\Tutorial\Help\run-end.asset",".asset","655","True","a4d5890424f34b5fb284438ab6a1781a"
"Assets\Images\Tiny Swords\Units\Yellow Units\Archer\Archer Yellow Animations\Archer_Idle_Yellow.anim",".anim","2785","False","a559c526a924a434893eb4fb7e0cc1fe"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexVolcanoActive00.asset",".asset","781","False","985964a563fc7734cb95e8dddc03dde1"
"Assets\Scripts\GameEvents\Listener\CommandListener.cs",".cs","186","True","ce8b644e59c1a6840b70dbc4b0ac9976"
"Assets\Tests\EditMode\GlowPulseTests.cs",".cs","826","True","d7a28c668e23d1b4ab984b4e9ab826b3"
"Assets\TileMap\hexPlains00.asset",".asset","774","False","df06d94adb8705b4590e00c5d56a08ff"
"Assets\Images\Tiny Swords\Units\Purple Units\Monk\Monk Purple Animations\Monk_Purple.controller",".controller","3646","False","9d562d4c9c07b48d2aedad38e30acaa7"
"Assets\TextMesh Pro\Resources\Sprite Assets\gem.asset",".asset","2669","True","982da6dd81612e842ada48f3d84e84d7"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\volcanoActive00.asset",".asset","778","False","8f090c07885fc32469f873e967ee0367"
"Assets\Images\Tiny Swords\Units\Red Units\Archer\Archer Animations Red\Archer_Shoot_Red.anim",".anim","3169","False","92ca6748c0e864135a3d40c8ce290b53"
"Assets\Scripts\GameEvents\UnityEvents\UnityCommandEvent.cs",".cs","195","True","a4f16351448416a4c9209e4d5be0e858"
"Assets\Tests\EditMode\EnemyTraitShareTests.cs",".cs","2496","True","58c09e79696c13e4eb1851606c8bab36"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\Atlas.png",".png","18677","False","cc4afdc205e3db34183265486d051f95"
"Assets\Images\RPG_inventory_icons\belts.png",".png","71225","False","da09804303305f542a686824630e7269"
"Assets\Scripts\ScriptableObjectData\Player\Skills\Envoy.asset",".asset","636","True","756d86e73b4780e41b6dd38816dfd7df"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\mountain00.asset",".asset","773","False","00d601cd3e5d6df4ca65373be16c934d"
"Assets\Scripts\GameEvents\Events\Enemy Events\onClick_ValidatePlayerAttackToEnemyHP.asset",".asset","426","True","948a5ad4721e5a244bded1fbebd80823"
"Assets\Scripts\Enums\Enums\SkillCadence.cs",".cs","380","True","445b2b98e361e504aba1ed5498084214"
"Assets\Images\Tiny Swords\Buildings\Black Buildings\House1.png",".png","5282","False","8e0b9a78c772b411fbc9b82e02303336"
"Assets\Prefabs\Menu\PlaceFanSlot.prefab",".prefab","10172","True","55097afc2b08a914baabc2c519adfb77"
"Assets\Scripts\Leveling\LevelRewardEntry.cs",".cs","812","True","4b08be2295727bc43937b970fefa2f58"
"Assets\Scripts\ScriptableObjectData\Player\Cards\Guarded Advance.asset",".asset","1081","True","6026b04044c04af8ad8bac7c32b278a0"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer Blue Animations\Lancer_Idle_Blue.anim",".anim","3941","False","b73eb4190c7f643f0a9e7e5ebcf394b6"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\MapFog.cs",".cs","1052","True","2d228b4d8d4182c4fb248a82b0a8357d"
"Assets\Images\Tiny Swords\Units\Blue Units\Lancer\Lancer_Idle.png",".png","13286","False","2307ce0d618cb4ea2be2cb2a4148cbde"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\plains_castle00.asset",".asset","778","False","1e8636c58adbad7449a8d41b6a74989f"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexPlains01.asset",".asset","774","False","8b8d16e7fe76a8a4886f1723d3c3c51f"
"Assets\Scripts\GameObjectScripts\PlayerScripts\CardVisuals.cs",".cs","1779","True","dd4a5422b68d2b945b3685a5290041f7"
"Assets\Scripts\GameObjectScripts\PlaceUI\PlaceFan.cs",".cs","4734","True","84bba475d7a44f449bb3c2c2686407f5"
"Assets\Images\Tiny Swords\Units\Black Units\Monk\Monk Black Animations\Monk_Run_Black.anim",".anim","2393","False","f5799b2fcee5a40fdaf130ca1b82be20"
"Assets\TextMesh Pro\Resources\Sprite Assets\scroll.asset",".asset","2679","True","322ffb1601836d34ebc6d33001fbb9a1"
"Assets\Scripts\GameObjectScripts\TownMenuScripts\HealButton.cs",".cs","1863","True","6bd3fae704b6575409e5da421bfb80a1"
"Assets\Images\Tiny Swords\Units\Black Units\Monk\Monk Black Animations\Monk_Black.controller",".controller","3629","False","7e606214963c74e2abeac068dfaea9ba"
"Assets\Scripts\GameScriptableObjectTypes\SkillPoolSO.cs",".cs","575","True","2ec387ef9b442d74584524ca7cde7fc0"
"Assets\Prefabs\GameTokens\CrystalHotSpotToken.prefab",".prefab","3359","True","5aa644b767b187d42a9aedaf2af9aeb1"
"Assets\Scripts\GameObjectScripts\GameBoardObjects\PlaceTokenBase.cs",".cs","4145","True","ec0831cff70deed459034328b9df48b3"
"Assets\Images\Simple Fantasy GUI\PNG\Inventory\Close_Icon.png",".png","2110","True","91b7e74335f44c44c8dba8435bf6c3ab"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\TextBTN_Big Disable.png",".png","942","True","e96a2a01390018541aeef1211cf41bfb"
"Assets\Images\Flat 2D Weapons\Art\PNG\4. Sword\128\2. Shadow.png",".png","1037","False","7c45b7552abdd2142a19e9ca345b6d42"
"Assets\Prefabs\Menu\LogEntry.prefab",".prefab","4039","True","1d2f3773f4940054292a6972bf5be029"
"Assets\Images\Fantasy Wooden GUI  Free\normal_ui_set A\TextBTN_New-Start.png",".png","18670","False","ca45d178d188e034aa96a68aceeef41b"
"Assets\Animations\SiegeMotion.anim",".anim","5710","True","d8482756ae9e06b4b8f13292c4e421e4"
"Assets\Tests\EditMode\PlaceRulesTests.cs",".cs","1581","True","cd0e64d1073d9a9499dbd36bee4bf9af"
"Assets\Scripts\Tutorial\Rail\move.asset",".asset","759","True","8a62777b1a9424643845555821771158"
"Assets\Animations\ScrollOpens.anim",".anim","14342","True","41316d6dc97ccb145b30287e04753019"
"Assets\Scripts\GameScriptableObjectTypes\TownsSO.cs",".cs","1099","True","d54134baae668b8449dcad6f926e2852"
"Assets\Images\StoneUI\OrherUI_4-2K\slider.png",".png","842362","True","fd0b7189c26761e4c833b6c9734d6cd4"
"Assets\Images\Tiny Swords\Units\Purple Units\Archer\Archer_Run.png",".png","5334","False","2b767ed1c68e84da88b60934ba086f98"
"Assets\Scripts\ScriptableObjectData\Non-Player\Enemies\UndeadSoldier.asset",".asset","734","True","5629c37b02842f647b279b54e0797c1d"
"Assets\Images\Tiny Swords\Units\Yellow Units\Archer\Archer_Shoot.png",".png","11996","False","0836c8162c7cd430691bd43f0caeb1c9"
"Assets\Images\Flat 2D Weapons\Art\PNG\4. Sword\512\1. Sword.png",".png","20171","True","b80185086f30452468632bd1df9c34b1"
"Assets\Scripts\CardPlay\EnemyCombatant.cs",".cs","909","True","324937a8db893e643a1b934a458f7efb"
"Assets\Images\Tiny Swords\Units\Red Units\Warrior\Warrior_Guard.png",".png","7408","False","aa9b39b5611354edca43d20b0cfa66f4"
"Assets\Tests\EditMode\EnemyTraitCounterattackTests.cs",".cs","5605","True","b7de5734c240ff949b880a494805d53d"
"Assets\Images\Flat 2D Weapons\Art\PNG\6. Knife\512\1. Knife.png",".png","17025","False","9387fbd21bbc6054e9f4a30a94e442df"
"Assets\Scripts\Enums\Enums\UnitEffect.cs",".cs","274","True","9e5e4a8aaaf8df6409b18650da227c11"
"Assets\Images\StoneUI\OtherUI_2-1K\slider.png",".png","292738","True","f099c1d3323a34f45b93088206fb7171"
"Assets\Scripts\GameObjectScripts\Leveling\LevelUpModal.cs",".cs","1016","True","69af6886aecc6564b92747a50436ca95"
"Assets\Tests\EditMode\CardListPlanTests.cs",".cs","1692","True","60648424ddace5b42a65753535a6ad1d"
"Assets\Scripts\GameEvents\Events\ToggleEvents\OnToggle_SetInfluenceListenerCommand.asset",".asset","425","False","f1b08ac50d4e7b5469460531ac42913f"
"Assets\Images\Tiny Swords\Units\Yellow Units\Warrior\Warrior_Idle.png",".png","9828","False","639a4e0b939ac41caa76f0c03204883c"
"Assets\Images\Flat 2D Weapons\Art\PNG\7. Knives\256\1. Knives.png",".png","17665","False","c8f8259519568e243979b9b1b6b6533b"
"Assets\Plugins\Demigiant\DOTween\Modules\DOTweenModulePhysics.cs",".cs","13987","True","dae9aa560b4242648a3affa2bfabc365"
"Assets\Images\RPG_inventory_icons\boots.png",".png","63077","False","e420c5bc93cb2604695a893500c897e3"
"Assets\Tests\EditMode\EnemyTraitHookTests.cs",".cs","1847","True","22379399601943d40acb06002b828f91"
"Assets\TileMap\hexForestPineSnowCovered00.asset",".asset","789","False","3d01ad9127a2c5641b2cfd23108a98ff"
"Assets\Images\RPG_inventory_icons\cloaks.PNG",".png","57254","False","6fc27c9d7fc2d9448af6851bf935e6d2"
"Assets\Tests\EditMode\HandNavRulesTests.cs",".cs","2066","True","2419b20ff9221bf48ad4b45e958cfae2"
"Assets\Images\Simple Fantasy GUI\PNG\Character Bar\HealthMana_Cover.png",".png","878","True","0d17ab7bbdf3dc544b7e132df546fa81"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\5. Sword.png",".png","9849","False","3077016ba84f1454db03a42149d95696"
"Assets\Scripts\GameScriptableObjectTypes\CharacterSO.cs",".cs","3270","True","e81f279c6c54fd442b20939fb0ec5570"
"Assets\Terrain Tile Hex Samples\Tile Samples\plains_castle00.png",".png","154261","False","97c990d13571d614c9f638ee4e0a3473"
"Assets\Tests\EditMode\WoundPlacementRulesTests.cs",".cs","1221","True","2a395d7a71297fe4cb2ad3ff9e29a839"
"Assets\Scripts\GameObjectScripts\PlayerScripts\DoomMeter.cs",".cs","572","True","f094ee653fef02c44b7f986f47065bd2"
"Assets\Prefabs\TownCard.prefab",".prefab","29705","True","ec1db0102e6b4c043a91b2505d50aebe"
"Assets\Scripts\Tutorial\HelpEntrySO.cs",".cs","476","True","3031d9ea30ed3f84a81e132bf7dee31c"
"Assets\Scripts\Managers\Commands\UnitCommand.cs",".cs","1066","True","31c338923400e8d4086fd863351b46df"
"Assets\Scripts\ScriptableObjectData\Player\Rewards\Units\OgreBrute.asset",".asset","725","True","7cfdb099477ce6e45933c02491282419"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_Red.controller",".controller","10961","False","c0adc132f8afd46f6bb864d14269d701"
"Assets\Images\Simple Fantasy GUI\PNG\Character Panel\Minus_Icon.png",".png","729","False","47e51aa03c8cd16448f9cba068b87887"
"Assets\Scripts\Tutorial\Help\card-inspector.asset",".asset","719","True","50f2df8708d44e80abd465dc16984eca"
"Assets\Scripts\SaveData\Tests\SaveMigratorV11Tests.cs",".cs","854","True","1f9faf3f67bbd7341a148260977c83a3"
"Assets\Scripts\GameEvents\Events\Card Events\OnUndo_RegenCrystal.asset",".asset","408","True","bd821ca14bf5a7347a223d4ff9ae05e3"
"Assets\Images\Simple Fantasy GUI\PNG\Quest Panel\Crystal_Icon.png",".png","12240","False","bebdcb1b1d4112d49bb5e505c72918c6"
"Assets\Scripts\ScriptableObjectData\Player\StartingCards\Crystallization.asset",".asset","1040","True","4e6b8178900aa454596e2bfa9fa43503"
"Assets\Shaders\EnemyCardDissolve.shader",".shader","5518","True","df788aca3eb61764a9ca709d673c2ffa"
"Assets\Images\Tiny Swords\Buildings\Purple Buildings\Castle.png",".png","17023","False","03b438cc1edb849a7978ee3571c43887"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer Red Animations\Lancer_Idle_Red.anim",".anim","3940","False","a8cf9ac375af148eab52c98480fe2abc"
"Assets\Scripts\Tutorial\Rail\send-off.asset",".asset","577","True","4ed3de1fa3383ff489a58ea81db29afd"
"Assets\Images\Tiny Swords\Units\Yellow Units\Lancer\Lancer Yellow Animations\Lancer_Idle_Yellow.anim",".anim","3943","False","0764c6793a65b4a7daa92960ff2a1ee0"
"Assets\Scripts\ScriptableObjectData\Non-Player\Enemies\CorruptTreekin.asset",".asset","752","True","50d37205264f1b54693753f32dde8ef1"
"Assets\Images\IconArt\Demo\SKILL SET DEMO.unity",".unity","50957","False","24095577c53a9144db888b75f7b548f3"
"Assets\Scripts\GameObjectScripts\ShrineMenuScripts\ShrinePanel.cs",".cs","7231","True","c8a0e84c1fd824b4bbe0177bccc0d4c1"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer_Down_Defence.png",".png","7287","False","a6f6cac4d4cda4b69bc38227e338850b"
"Assets\Scripts\MapMode\Tests\ArchonsRise.MapMode.Tests.asmdef",".asmdef","543","True","94bc3ae37aeb5d94aa87bbb68604cd99"
"Assets\Images\Tiny Swords\Units\Yellow Units\Monk\Monk Yellow Animations\Monk_Yellow.controller",".controller","3646","False","96c592f8a437543f4ad9a10ec628d1b5"
"Assets\Images\Tiny Swords\Units\Black Units\Warrior\Warrior_Guard.png",".png","7359","False","cbf102d5a4ce248988ccf3b53090d379"
"Assets\Images\IconArt\UI Assets\Ability_Skill_Icons\UI_Skill_Icon_Claw.png",".png","76592","False","0389074d1deba1c448d45812db40c0df"
"Assets\Images\Simple Fantasy GUI\PNG\Menu Panel\Menu_Box.png",".png","22113","True","5b0afe43a1982124fb85c8003a2dea2b"
"Assets\Images\Hero Knight - Pixel Art\Sprites\SlideDust.png",".png","239","False","7fb51a422c4a36e40b71b06331a74b11"
"Assets\Plugins\Demigiant\DOTween\DOTween.dll.mdb",".mdb","66532","False","4f007001a22b3d24dae350342c4d19c8"
"Assets\Images\Tiny Swords\Units\Blue Units\Archer\Archer Blue Animations\Archer_Shoot_Blue.anim",".anim","3170","False","6d0830ce4588d4986b1a89b67f3c9f10"
"Assets\Images\Flat 2D Weapons\Art\PNG\4. Sword\512\2. Shadow.png",".png","4442","False","740ba7ecd8c5c724d89e9ae70073a69e"
"Assets\Materials\EnemyCardDissolveMat.mat",".mat","1605","True","d6abb70956b20f346b2cf9c19a8bc2ec"
"Assets\Scripts\Hand\HandNavRules.cs",".cs","1888","True","a666c3742c94adc40ad2d92ff2719cf4"
"Assets\Scripts\GameEvents\UnityEvents\UnityPlayerHandEvent.cs",".cs","197","True","0e12b2cba73b5cc4a8e5fcce86cd46d4"
"Assets\Images\Flat 2D Weapons\Art\PNG\6. Knife\128\2. Shadow.png",".png","1012","False","6b7bb5f0a728e914c8de4c85c7554b13"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer_Right_Attack.png",".png","4757","False","421a8e91dc8d1429a8edbfeb55e5d4db"
"Assets\TileMap\hexDesertYellowCactiForest00.asset",".asset","791","False","64ae8b5acac1ee14e811b0ec2213e180"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\hexUnderDirt00.asset",".asset","777","False","a121856c503759e41befa6bba03f0b81"
"Assets\Images\Hero Knight - Pixel Art\Sprites\Background.png",".png","83","False","33dccf83b7f7f294992c97ebe1990464"
"Assets\Tests\EditMode\EnemyTraitAuraTests.cs",".cs","2224","True","38abb4d8ab465994b90e2c48acbe4059"
"Assets\Scripts\GameObjectScripts\CardMenuScripts\CardMenuCanvas.cs",".cs","571","True","569c4db393ade68419f52378bed33b1b"
"Assets\Scripts\GameEvents\UnityEvents\UnityEnemyCardEvent.cs",".cs","195","True","db3a185552de14b41b3530265978d026"
"Assets\Images\Tiny Swords\Units\Red Units\Lancer\Lancer_Up_Defence.png",".png","6997","False","cc6ac44d662c043f8b63ec69f60f20d6"
"Assets\Images\Flat 2D Weapons\Art\PNG\1. Collection\256\8. Knives.png",".png","17667","False","11e3130503b18034cac8fdece716b794"
"Assets\Terrain Tile Hex Samples\Hex Samples\hexPlains00.png",".png","96886","True","d8e85e6c9f928394193f3c3839cfd465"
"Assets\Images\Flat 2D Weapons\Art\PNG\8. Coin\256\1. Coin.png",".png","10408","True","e2d412be278f96f448195f88b1bffa8c"
"Assets\Scripts\ScriptableObjectData\Non-Player\Map\CelestialGate.asset",".asset","744","True","ddba9d8c7001415469f54629580c05eb"
"Assets\Scripts\GameEvents\Listener\EmpowerColorListener.cs",".cs","201","True","f2f9b7d76c9282f4dad170844805969b"
"Assets\Scripts\Places\ArchonsRise.Places.asmdef",".asmdef","400","True","c3145bbf5465a154f92c667f440b65ea"
"Assets\Scripts\Leveling\ArmyRules.cs",".cs","425","True","a1f18b61498ffcf49ae0d475a358afae"
"Assets\Scripts\GameObjectScripts\DungeonMenuScripts\DungeonPanel.cs",".cs","5072","True","a274e3a30a0b2d14e8a8926e427f8ef5"
"Assets\Scripts\GameObjectScripts\CardMenuScripts\Sections\ImprovisePanel.cs",".cs","2079","True","3d6f5ebe05ea85041a7bca4f326031a2"
"Assets\Tests\EditMode\DungeonRulesTests.cs",".cs","2524","True","77f9bee2a30d1f34cba72a730d9d5343"
"Assets\Scripts\ScriptableObjectData\Non-Player\Enemies\DungeonEnemies\Elemental.asset",".asset","705","True","9abcb77e941bd0d48bf0c36cccaef4c8"
"Assets\Scripts\SaveData\Tests\SaveMigratorV10Tests.cs",".cs","1219","True","10ba37e71294f354cb67186bc41cda81"
"Assets\TileMap\hexPlainsCastle00.asset",".asset","780","False","e85f12510d38e754985d7fc3d16eee98"
"Assets\Images\Tiny Swords\Units\Red Units\Archer\Archer Animations Red\Archer_Idle_Red.anim",".anim","2782","False","98336226cc8844366a0b5597a82db25d"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_LedgeGrab.anim",".anim","1906","False","9a881475a8d1d654a9e5197691aada5d"
"Assets\Images\Tiny Swords\Units\Purple Units\Warrior\Warrior_Attack2.png",".png","8972","False","9ffe9610632af4403b873bf67762494c"
"Assets\Scripts\GameEvents\Events\Enemy Events\OnDefeat_WoundPlayer.asset",".asset","409","True","1f98a2d9963d87440a1598bd39b42942"
"Assets\Images\Simple Fantasy GUI\PNG\Inventory\InventoryDemo.png",".png","56415","False","db7440f3047d8254a9e4c31d20b8c489"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Tiles\FreeSamplesTiles.prefab",".prefab","10269","False","e9919f512d234e2438c7f57784d606fa"
"Assets\Images\Hero Knight - Pixel Art\Animations\HeroKnight_Block.anim",".anim","1902","False","8343e24825085354186de10f6f858f08"
"Assets\Images\Hero Knight - Pixel Art\ColorSwap\ColorSwap_HeroKnight.cs",".cs","3813","True","4e3fab4f60695b14c9a85e1b2c51ecaf"
"Assets\Terrain Tile Hex Samples\Example Scene\Example Hexes\HighlightHex.asset",".asset","819","True","43989e999d532cc47b9dea10dc955aea"
"Assets\Scripts\TilemapScripts\HexRuleTile.cs",".cs","325","True","696e136b9d580154091358005db6ba2a"
"Assets\Scripts\SaveData\Tests\MapDeltaTests.cs",".cs","845","True","d804baa3a28aa9d40b93a12ea5403a7f"
"Assets\Scripts\GameEvents\Events\PlayerEvents\onEnemyDefeat_CheckPlayerForWound.asset",".asset","422","True","20914f240692df845b8df52dc33c180d"
"Assets\Images\Flat 2D Weapons\Art\PNG\7. Knives\256\2. Shadow.png",".png","4292","False","c5ebdfee387a17d4c8fd4d767a11b700"
"Assets\Tests\EditMode\DefeatFxMathTests.cs",".cs","1226","True","fdab1893675c908459b692d480076e3e"
"Assets\Prefabs\Grid.prefab",".prefab","4361","False","06b3aa006f7676849a5723ddf9701f9a"
"Assets\Scripts\CardList\CardListHoverMath.cs",".cs","498","True","73f3c11b671290e43986de71d85610c5"
"Assets\Scripts\GameEvents\UnityEvents\UnitySOEvent.cs",".cs","209","True","2fc0f44733e6c9545ac8a142d719e322"
"Assets\Scripts\GameEvents\UnityEvents\UnityTownEvent.cs",".cs","190","True","ba041e37b5a41e74ebc5812420fa17ea"
"Assets\Tests\EditMode\EnemyTraitValueTests.cs",".cs","4363","True","c6f7fda94217edd40a26da6684bb3908"
"Assets\Images\Images\_24_text-frame-png_frames-transparent-images-pluspng-decorative-text-box-png-600x369-png-download-pngkit.png",".png","72435","False","d8692b4fee6b14544be67a61876bc9ab"
"Assets\Images\Tiny Swords\Units\Purple Units\Monk\Monk Purple Animations\Monk_Heal_Purple.anim",".anim","3746","False","5c10b983d7e53434a84929418b426cb8"
"Assets\Scripts\ScriptableObjectData\GameData\RewardTuning.asset",".asset","2544","True","693935b9fde89f641971f9e4188bb2a2"
"Assets\Images\Hero Knight - Pixel Art\Demo\Sensor_HeroKnight.cs",".cs","718","True","2f2a8bdc7f41b704693ad497097f30dc"
"Assets\Images\Tiny Swords\Units\Red Units\Warrior\Warrior_Idle.png",".png","9832","False","f9330e5de94a14c6ba6583d83d65ef08"
"Assets\Images\Tiny Swords\Units\Black Units\Lancer\Lancer_Down_Attack.png",".png","6037","False","43f1f687ee8bb4662b26a0cbedc27b79"
